,Object_ID,Image_URL,Title,Object_Name,Medium,Classification,Department,Culture,Period,Object_Date,Target
161,209779,https://images.metmuseum.org/CRDImages/es/web-large/179166.jpg,Fan,Fan,"Paper, paint, gilt, ivory, gold, silver, glass, metal",Fans,European Sculpture and Decorative Arts,,,mid-19th century,1
162,156106,https://images.metmuseum.org/CRDImages/ci/web-large/15.83_front_CP4.jpg,Fan,Fan,"ivory, mineral, wood, silk, mother-of-pearl, paper, gouache, oil paint",,Costume Institute,European,,ca. 1730,1
163,156151,https://images.metmuseum.org/CRDImages/ci/web-large/45.57.1_45.57.2_45.57.3_45.57.4_45.57.5a-b_45.57.6a-b_CP4.jpg,Wedding ensemble,Wedding Ensemble,"silk, cotton, metal, ivory",,Costume Institute,American,,1808,1
164,156211,https://images.metmuseum.org/CRDImages/ci/web-large/54.78.2_front_CP4.jpg,Brisé fan,Brisé fan,"ivory, oil paint, paper",,Costume Institute,probably French,,first quarter 18th century,1
165,156264,https://images.metmuseum.org/CRDImages/ci/web-large/62.184.49_front_CP4.jpg,Fan,Fan,"ivory, wood, paint, mother-of-pearl, paper, gouache",,Costume Institute,French,,1745–55,1
166,156269,https://images.metmuseum.org/CRDImages/ci/web-large/62.184.53_front_CP4.jpg,Fan,Fan,"ivory, parchment, gouache",,Costume Institute,probably French,,first quarter 18th century,1
167,156267,https://images.metmuseum.org/CRDImages/ci/web-large/62.184.51_front_CP4.jpg,Fan,Fan,"ivory, paper, gouache, metal, mother-of-pearl",,Costume Institute,probably French,,1745–55,1
168,156270,https://images.metmuseum.org/CRDImages/ci/web-large/62.184.54_front_CP4.jpg,Fan,Fan,"ivory, mother-of-pearl, parchment, gouache",,Costume Institute,probably Scottish,,second quarter 18th century,1
169,156286,https://images.metmuseum.org/CRDImages/ci/web-large/66.9.275_front_CP4.jpg,Fan,Fan,"ivory, mineral, paper, gouache, paint",,Costume Institute,European,,1745–55,1
170,156425,https://images.metmuseum.org/CRDImages/ci/web-large/26.415_front_CP4.jpg,Fan,Fan,"ivory, mother-of-pearl, paper, gouache, metal",,Costume Institute,French,,third quarter 18th century,1
171,156397,https://images.metmuseum.org/CRDImages/ci/web-large/17.149_front_CP4.jpg,Fan,Fan,"ivory, paper, gouache, mother-of-pearl, metal, metallic",,Costume Institute,British,,third quarter 19th century,1
172,156509,https://images.metmuseum.org/CRDImages/ci/web-large/40.791_front_CP4.jpg,Fan,Fan,"ivory, paper, gouache, mother-of-pearl",,Costume Institute,probably French,,1730–50,1
173,156515,https://images.metmuseum.org/CRDImages/ci/web-large/41.30_front_CP4.jpg,Fan,Fan,"ivory, paper, gouache, mother-of-pearl, metal",,Costume Institute,probably French,,1860–70,1
174,156517,https://images.metmuseum.org/CRDImages/ci/web-large/41.45_front_CP4.jpg,Fan,Fan,"ivory, paper, mother-of-pearl, metal",,Costume Institute,probably Spanish,,1860–69,1
175,156527,https://images.metmuseum.org/CRDImages/ci/web-large/43.50.13_CP4.jpg,Fan,Fan,"ivory, silk, metal, mother-of-pearl",,Costume Institute,American,,1876,1
176,156516,https://images.metmuseum.org/CRDImages/ci/web-large/41.33_front_CP4.jpg,Fan,Fan,"ivory, paper, mother-of-pearl, metal",,Costume Institute,Spanish,,1860–69,1
177,157231,,Parasol,Parasol,"silk, ivory, wood, metal",,Costume Institute,American,,1900–1910,1
178,157264,https://images.metmuseum.org/CRDImages/ci/web-large/56.30.2_CP4.jpg,Parasol,Parasol,"silk, ivory, wood, metal",,Costume Institute,European,,1850–59,1
179,157262,https://images.metmuseum.org/CRDImages/ci/web-large/56.23.353_CP4.jpg,Parasol,Parasol,"silk, wood, metal, ivory",,Costume Institute,American,,1850–60,1
180,157159,https://images.metmuseum.org/CRDImages/ci/web-large/44.50.24a_CP4.jpg,Umbrella,Umbrella,"silk, wood, metal, ivory, leather",,Costume Institute,American,,ca. 1825,1
181,157182,https://images.metmuseum.org/CRDImages/ci/web-large/48.62_CP4.jpg,Parasol,Parasol,"silk, ivory, metal",,Costume Institute,French,,1875–80,1
182,156961,https://images.metmuseum.org/CRDImages/ci/web-large/71.34.6_CP4.jpg,Fan,Fan,"ivory, silk, paint, mother-of-pearl, metal",,Costume Institute,German,,1880–89,1
183,156958,,Fan,Fan,"mother-of-pearl, linen, ivory, metal, metallic,",,Costume Institute,French,,1895–1905,1
184,156972,,Fan,Fan,"wood, ivory, silk, paper",,Costume Institute,Japanese,,ca. 1925,1
185,157430,https://images.metmuseum.org/CRDImages/ci/web-large/69.142.15_CP4.jpg,Parasol,Parasol,"silk, metal, wood, ivory",,Costume Institute,French,,1860–69,1
186,157401,https://images.metmuseum.org/CRDImages/ci/web-large/66.244.2_view2_CP4.jpg,Parasol,Parasol,"silk, metal, ivory",,Costume Institute,French,,1880–89,1
187,157424,https://images.metmuseum.org/CRDImages/ci/web-large/68.171_CP4.jpg,Parasol,Parasol,"silk, metal, wood, baleen, ivory",,Costume Institute,American,,ca. 1790,1
188,168968,https://images.metmuseum.org/CRDImages/ci/web-large/54.78.1_front_CP2.jpg,Fan,Fan,"Ivory, mother-of-pearl, paper",,Costume Institute,French,,late 18th century,1
189,168894,https://images.metmuseum.org/CRDImages/ci/web-large/52.166.52_CP2.jpg,Brisé fan,Brisé fan,"Ivory, silk",,Costume Institute,French,,1870–90,1
190,168892,https://images.metmuseum.org/CRDImages/ci/web-large/52.166.48_front_CP2.jpg,Fan,Fan,"Ivory, metallic, mineral, mother-of-pearl, silk, straw, sequins",,Costume Institute,French,,first quarter 19th century,1
191,168893,https://images.metmuseum.org/CRDImages/ci/web-large/52.166.51_front_CP2.jpg,Fan,Fan,"Ivory, paper",,Costume Institute,French,,late 1780s,1
192,169209,https://images.metmuseum.org/CRDImages/ci/web-large/57.205.5_CP2.jpg,Fan,Fan,"Ivory, silk, mother-of-pearl, synthetic",,Costume Institute,Japanese,,1880–89,1
193,169288,https://images.metmuseum.org/CRDImages/ci/web-large/59.171.8_CP2.jpg,Fan,Fan,"Ivory, silk, mother-of-pearl, metal",,Costume Institute,American,,1880–89,1
194,169290,https://images.metmuseum.org/CRDImages/ci/web-large/59.171.12_front_CP2.jpg,Fan,Fan,"Ivory, metallic, metal, glass, paper, mother-of-pearl",,Costume Institute,probably Spanish,,1860–69,1
195,169289,https://images.metmuseum.org/CRDImages/ci/web-large/59.171.11_CP2.jpg,Fan,Fan,"Ivory, silk, metal",,Costume Institute,French,,1800–1809,1
196,169604,https://images.metmuseum.org/CRDImages/ci/web-large/65.70.2_front_CP2.jpg,Brisé fan,Brisé fan,"Ivory, paper, tortoiseshell",,Costume Institute,French,,1790–1820,1
197,169634,https://images.metmuseum.org/CRDImages/ci/web-large/65.216.8_CP2.jpg,Fan,Fan,"Ivory, silk, mother-of-pearl, metal",,Costume Institute,possibly Chinese,,1870–90,1
198,169325,https://images.metmuseum.org/CRDImages/ci/web-large/60.111.2_CP2.jpg,Brisé fan,Brisé fan,"Ivory, silk, metal",,Costume Institute,American,,first quarter 19th century,1
199,169363,,Fan,Fan,"Ivory, metal, silk, sequins",,Costume Institute,French,,1900–1915,1
200,206769,https://images.metmuseum.org/CRDImages/es/web-large/215082.jpg,Corpus,Corpus,Ivory,Sculpture,European Sculpture and Decorative Arts,,,17th century,1
201,207562,https://images.metmuseum.org/CRDImages/es/web-large/DP-13721-058.jpg,George II,Relief,Ivory mounted on blue glass oval,Sculpture-Miniature,European Sculpture and Decorative Arts,,,ca. 1765,1
202,246671,https://images.metmuseum.org/CRDImages/gr/web-large/LC-96_18_176.jpg,Ring,Ring,Bone,"Miscellaneous-Bone, Ivory",Greek and Roman Art,,,,1
203,237244,https://images.metmuseum.org/CRDImages/es/web-large/ES4098.jpg,Hot milk pot,Hot milk pot,"Silver, ebony, ivory, macassar ivory",Metalwork-Silver,European Sculpture and Decorative Arts,,,1823–24,1
204,199649,https://images.metmuseum.org/CRDImages/es/web-large/DP106731.jpg,Hip-joint armchair (sillón de cadera or jamuga),Hip-joint armchair,"Walnut and elm, partly veneered and inlaid with different woods, ivory, bone (camel?) and pewter; covered in silk velvet not original to the armchair",Woodwork-Furniture,European Sculpture and Decorative Arts,,,ca. 1480–1500,1
205,199648,https://images.metmuseum.org/CRDImages/es/web-large/134544.jpg,Folding chair,Folding chair,"Walnut, ivory, bone, mother-of-pearl,",Woodwork-Furniture,European Sculpture and Decorative Arts,,,ca. 1500,1
206,199901,https://images.metmuseum.org/CRDImages/es/web-large/LC-48_174_15-001.jpg,Chessmen (32),Chessmen,"Bone, ivory",Chess Sets,European Sculpture and Decorative Arts,,,mid-19th century,1
207,199913,https://images.metmuseum.org/CRDImages/es/web-large/LC-48_174_27-001.jpg,Chessmen,Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,18th century,1
208,199920,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
209,199914,,Chessmen (32),Chessmen,Mammoth ivory,Chess Sets,European Sculpture and Decorative Arts,,,ca. 1929,1
210,199916,https://images.metmuseum.org/CRDImages/es/web-large/LC-48_174_30-001.jpg,Chessmen,Chessmen,"Ivory, ebonized boxwood",Chess Sets,European Sculpture and Decorative Arts,,,late 18th century,1
211,199910,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
212,199904,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,late 19th century,1
213,199922,,Chessmen (32) and box,Chessmen and box,"Ivory, mahogany, brass",Chess Sets,European Sculpture and Decorative Arts,,,late 19th century,1
214,199965,https://images.metmuseum.org/CRDImages/es/web-large/145876.jpg,Chessmen,Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,late 18th century,1
215,199988,https://images.metmuseum.org/CRDImages/es/web-large/145912.jpg,Chessmen,Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,18th century,1
216,199958,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
217,199968,,Box-board,Box-board,"Wood, ivory",Chess Sets,European Sculpture and Decorative Arts,,,18th century,1
218,199971,https://images.metmuseum.org/CRDImages/es/web-large/145877.jpg,Box-board,Box-board,"Tortoiseshell, ivory, wood",Chess Sets,European Sculpture and Decorative Arts,,,early 19th century,1
219,199961,,Box-board and boxes (2),Box-board and boxes,"Ivory, horn, sandalwood",Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
220,199986,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
221,199994,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,second half 19th century,1
222,199967,,Chessmen (32) and box,Chessmen and box,"Ivory, leather",Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
223,200037,https://images.metmuseum.org/CRDImages/es/web-large/145249.jpg,Chessmen (29),Chessmen,"Ivory, horn",Chess Sets,European Sculpture and Decorative Arts,,,ca. 1820,1
224,200042,,Chessmen (32),Chessmen,Walrus ivory and horn,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
225,200019,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
226,200002,,Chess set,Chess set,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,20th century,1
227,200014,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
228,200034,https://images.metmuseum.org/CRDImages/es/web-large/187642.jpg,Chessmen (32),Chessmen,"Ivory, ebony",Chess Sets,European Sculpture and Decorative Arts,,,ca. 1870–80,1
229,200028,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
230,200039,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
231,200036,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
232,200027,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
233,200003,,Chessmen (30),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,early 20th century,1
234,200031,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
235,200038,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
236,200010,https://images.metmuseum.org/CRDImages/es/web-large/146483.jpg,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,late 19th century,1
237,200026,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,18th–19th century,1
238,200001,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,late 19th century,1
239,200049,,Chessmen (32),Chessmen,Ivory and whalebone,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
240,199909,,Chessmen (32) and box,Chessmen and box,"Ivory, ebony",Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
241,199993,,Box-board,Box-board,"Wood, silver, ivory, paste",Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
242,200044,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
243,200000,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
244,198098,https://images.metmuseum.org/CRDImages/es/web-large/116455.jpg,Nécessaire,Nécessaire,"Hard-paste porcelain, ivory, gold",Ceramics-Porcelain,European Sculpture and Decorative Arts,,,18th century,1
245,201410,https://images.metmuseum.org/CRDImages/es/web-large/ES1641.jpg,Choir stall panels,Choir stall panels,"Panel: oak veneered with walnut, boxwod, rosewood, ebony, maple, and other woods, ivory, green-stained horn, and pewter; figures: carved and painted limewood",Woodwork-Furniture,European Sculpture and Decorative Arts,,,"ca. 1723–26, figures 1787",1
246,201468,https://images.metmuseum.org/CRDImages/es/web-large/155502.jpg,Chess and goose game board,Chessboard,"Wood, ivory, brass",Chess Sets,European Sculpture and Decorative Arts,,,18th century,1
247,198053,https://images.metmuseum.org/CRDImages/es/web-large/SF38_50_8.jpg,Snuffbox with miniature of sleeping Endymion and Selene,"Snuffbox, painting",Gold and composition; tortoiseshell; ivory,Metalwork-Gold and Platinum,European Sculpture and Decorative Arts,,,1772–73,1
248,199821,https://images.metmuseum.org/CRDImages/es/web-large/DP-13721-019.jpg,George I,Medallion,Ivory,Sculpture-Miniature,European Sculpture and Decorative Arts,,,ca. 1680–90,1
249,202367,https://images.metmuseum.org/CRDImages/es/web-large/170404.jpg,"Cup with cover (""Permoser Cup"")",Cup with cover,"Silver, silver gilt, ivory, amber",Metalwork-Silver In Combination,European Sculpture and Decorative Arts,,,third quarter 18th century,1
250,205123,https://images.metmuseum.org/CRDImages/es/web-large/191797.jpg,Crucifix,Crucifix,"Ebony, ivory, lapis lazuli, agate",Sculpture-Miniature,European Sculpture and Decorative Arts,,,early 17th century,1
251,185942,https://images.metmuseum.org/CRDImages/es/web-large/SF81_1_13_img1.jpg,Venus Rising from the Sea,Snuffbox,Disc: ivory; box: tortoiseshell,Sculpture-Miniature,European Sculpture and Decorative Arts,,,19th century,1
252,187221,https://images.metmuseum.org/CRDImages/es/web-large/12441.jpg,Fan,Fan,"Leaf: painted paper; sticks and guards: pierced, carved, and gilt ivory with applied mother-of-pearl; foil",Fans,European Sculpture and Decorative Arts,,,mid-18th century,1
253,191234,,Teapot,Teapot,"Silver on base metal, ivory",Metalwork-Electrotype,European Sculpture and Decorative Arts,,,"19th century, after ca. 1730 original",1
254,201547,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
255,201551,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
256,201546,,Chessboard,Chessboard,"Wood, gilded brass, tortoiseshell, ivory",Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
257,201543,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
258,201558,,Chess set,Chess set,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,20th century,1
259,201508,,Chess set,Chess set,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
260,201479,,Chess set and board,Chess set and board,"Ivory, leather",Chess Sets,European Sculpture and Decorative Arts,,,20th century,1
261,201494,,Chessmen (31) and dice cups (2),Chessmen and dice cups,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,late 19th century,1
262,201475,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
263,201493,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
264,201518,,Chessboard,Chessboard,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
265,201474,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,1900–1940,1
266,201512,,Chessman,Chessman,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,late 19th century,1
267,201514,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
268,201517,,Chessboard,Chessboard,"Wood, brass, ivory",Chess Sets,European Sculpture and Decorative Arts,,,20th century,1
269,201504,,Chessmen (30),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
270,201548,,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,19th century,1
271,122511,https://images.metmuseum.org/CRDImages/ci/web-large/CI55.43.32_S.jpg,Parasol,Parasol,"silk, goat's hair, ivory, metal",,Costume Institute,French,,1860s,1
272,122470,,Parasol,Parasol,"silk, steel, ivory, coral",,Costume Institute,French,,early 20th century,1
273,122588,https://images.metmuseum.org/CRDImages/ci/web-large/CI55.43.23.jpg,Fan,Fan,"silk, ivory",,Costume Institute,French,,18th century,1
274,156703,,Fan,Fan,"ivory, silk, paint, mother-of-pearl, metal",,Costume Institute,American or European,,1890–1915,1
275,157924,https://images.metmuseum.org/CRDImages/ci/web-large/42.222.12_CP4.jpg,Parasol,Parasol,"silk, coral, ivory, metal, baleen",,Costume Institute,French,,1855–65,1
276,157516,https://images.metmuseum.org/CRDImages/ci/web-large/CP844_CP4.jpg,Parasol,Parasol,"silk, glass, wood, metal, ivory, linen",,Costume Institute,American,,ca. 1870,1
